,dr2_source_id,dr3_source_id,Cluster,SimbadName_cluster,e_plx_cluster,plx_cluster,skymapper_id,sdss_id,twomass_id,allwise_id,ra2000,dec2000,gmag,bpmag,rpmag,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_n_obs,gmag_edr3,bpmag_edr3,rpmag_edr3,r_lo_geo,r_med_geo,r_hi_geo,r_lo_photogeo,r_med_photogeo,r_hi_photogeo,objid_NUV,NUVmag,e_NUVmag,Nafl,objid_FUV,FUVmag,e_FUVmag,Fafl,psfMag_uSDSS,psfMagErr_uSDSS,psfMag_gSDSS,psfMagErr_gSDSS,psfMag_rSDSS,psfMagErr_rSDSS,psfMag_iSDSS,psfMagErr_iSDSS,psfMag_zSDSS,psfMagErr_zSDSS,u_flags,u_nimaflags,u_ngood,e_u_psf,u_psf,v_flags,v_nimaflags,v_ngood,e_v_psf,v_psf,g_flags,g_nimaflags,g_ngood,g_psf,e_g_psf,r_flags,r_nimaflags,r_ngood,r_psf,e_r_psf,i_flags,i_nimaflags,i_ngood,i_psf,e_i_psf,z_flags,z_nimaflags,z_ngood,z_psf,e_z_psf,object_01,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,ph_qual_1,rd_flg,bl_flg,cc_flg,use_src,designation,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,cc_flags,ext_flg,ph_qual_2,moon_lev,asassn_name,Mean Vmag_ASASSN,amplitude_ASASSN,period_ASASSN,Type_ASASSN,class_probability_ASASSN
71,5585222755021411584,5585222755021411584,NGC2451 ,NGC2451              ,0.005,5.163,30309905,-9223372036854775808,07394104-3842497,J073941.02-384249.5,114.92099390115305,-38.71381909534629,14.313154,15.248211,13.356323,5.026375200551445,0.014358768,1.0755652,36029.86026897064,25.244877,438,14.295711,15.2293415,13.337628,197.06418,197.58136,198.03235,197.14642,197.61662,198.27507,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,2,15.3476,0.0074,0,0,2,14.4996,0.0079,0,3,3,13.6587,0.0088,0,0,3,13.3404,0.0061,07394104-3842497,12.125,0.026,11.417,0.024,11.244,0.021,AAA,222,111,000,1,J073941.02-384249.5,11.15,0.023,11.151,0.021,10.825,0.093,8.954,,0000,0,AAAU,0011,                            ,,,,        ,
72,5587131541569120512,5587131541569120512,NGC2451 ,NGC2451              ,0.005,5.163,31226725,-9223372036854775808,07390118-3638113,J073901.16-363811.1,114.75492440439574,-36.63648064205149,14.514076,15.550991,13.503819,5.123442601031528,0.015864756,0.96502006,29827.44839338265,27.084908,412,14.500827,15.5377,13.487136,193.25124,193.7406,194.29323,193.09505,193.54013,194.16681,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,5,15.7021,0.0124,0,0,3,14.7797,0.0062,0,0,7,13.8281,0.0081,0,0,8,13.4606,0.0096,07390118-3638113,12.148,0.023,11.503,0.022,11.336,0.023,AAA,222,111,000,1,J073901.16-363811.1,11.198,0.023,11.152,0.021,10.926,0.089,8.623,,0000,0,AAAU,0011,                            ,,,,        ,
73,5538708598503017344,5538708598503017344,NGC2451 ,NGC2451              ,0.005,5.163,30367038,-9223372036854775808,07434871-3821583,J074348.68-382158.1,115.95295582473169,-38.366186654611006,14.525799,15.64971,13.465431,5.192037791890713,0.016389374,1.0428131,29484.808154494942,26.842628,381,14.513371,15.649342,13.453597,190.49382,191.22324,191.90854,190.4948,191.1751,191.70662,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,3,15.8261,0.0126,0,0,2,14.8892,0.0074,2,3,4,13.7983,0.0105,2,0,4,13.3568,0.0111,07434871-3821583,11.987,0.024,11.298,0.027,11.069,0.019,AAA,222,111,000,1,J074348.68-382158.1,10.993,0.023,10.923,0.021,10.629,0.092,8.805,0.361,0000,1,AAAC,0011,                            ,,,,        ,
74,5537105308690629760,5537105308690629760,NGC2451 ,NGC2451              ,0.005,5.163,30324257,-9223372036854775808,07423758-3905267,J074237.56-390526.5,115.6566023577487,-39.09076128317525,14.647765,15.872863,13.550484,5.117647733579733,0.017245952,1.0713631,26647.278483839946,16.062279,374,14.623235,15.847924,13.523353,193.52643,194.09938,194.72545,193.0258,193.69379,194.31422,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,5,16.0005,0.014,0,0,5,15.0615,0.0126,0,0,8,13.8426,0.0046,0,0,8,13.3933,0.0056,07423758-3905267,12.065,0.026,11.451,0.026,11.227,0.021,AAA,222,111,000,1,J074237.56-390526.5,11.085,0.022,10.994,0.02,11.032,0.108,8.846,,0000,0,AAAU,0011,                            ,,,,        ,
75,5536809162106730112,5536809162106730112,NGC2451 ,NGC2451              ,0.005,5.163,30019344,-9223372036854775808,07451654-4013598,J074516.53-401359.6,116.31892545973024,-40.23329515647209,14.724381,16.02358,13.596502,5.000802993720361,0.01859429,1.1359086,24725.00720233738,22.286268,407,14.704526,16.009592,13.570049,197.80013,198.51852,199.36049,197.7826,198.43025,199.35866,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,2,2,16.1215,0.0096,0,0,4,15.2103,0.0092,0,0,3,13.8853,0.0062,0,0,3,13.3815,0.0062,07451654-4013598,12.009,0.023,11.417,0.023,11.158,0.023,AAA,222,111,000,1,J074516.53-401359.6,11.005,0.022,10.891,0.019,10.825,0.081,8.714,,0000,0,AAAU,0000,                            ,,,,        ,
76,5586861748901598592,5586861748901598592,NGC2451 ,NGC2451              ,0.005,5.163,31155350,-9223372036854775808,07433989-3743325,J074339.88-374332.3,115.91623848072112,-37.72569855260053,14.859652,15.995148,13.793128,5.2063075463192305,0.019476512,0.9881357,21391.489918715324,30.215822,392,14.861764,16.010061,13.789464,190.16083,190.8396,191.49484,189.8741,190.59871,191.20961,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,2,16.0722,0.0202,0,0,2,15.1505,0.0082,2,3,3,14.1486,0.0061,2,0,3,13.7307,0.0061,07433989-3743325,12.361,0.027,11.683,0.022,11.519,0.024,AAA,222,111,000,1,J074339.88-374332.3,11.385,0.022,11.328,0.021,11.458,0.162,9.227,,0h00,1,AABU,0011,                            ,,,,        ,
77,5538682214525847808,5538682214525847808,NGC2451 ,NGC2451              ,0.005,5.163,30352268,-9223372036854775808,07430613-3832379,J074306.10-383237.7,115.77554664902968,-38.543883106395235,14.878558,16.057886,13.797603,5.253074363910391,0.02059313,1.0572,21628.79631159223,17.7436,356,14.849786,16.032091,13.769623,188.32446,189.01666,189.5952,187.96014,188.7646,189.43472,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,3,3,16.1749,0.0212,0,0,2,15.2346,0.0084,3,3,4,14.0982,0.006,3,0,5,13.654,0.0047,07430613-3832379,12.326,0.024,11.707,0.024,11.459,0.024,AAA,222,111,000,1,J074306.10-383237.7,11.238,0.023,11.205,0.02,10.458,0.071,8.55,0.324,0000,1,AAAB,0011,                            ,,,,        ,
78,5536820706978656768,5536820706978656768,NGC2451 ,NGC2451              ,0.005,5.163,30233386,-9223372036854775808,07445744-4002547,                   ,116.2393664441119,-40.04853090089931,14.9110985,16.106974,13.807683,5.205966628231737,0.02004095,1.0712364,20868.43820910544,28.341982,354,14.888642,16.087662,13.789516,189.94594,190.7967,191.57224,189.87906,190.44852,191.27759,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,3,0,1,15.2533,0.013,3,0,1,14.0719,0.0146,3,0,3,13.5493,0.014,07445744-4002547,12.271,0.039,11.648,0.041,11.384,0.021,AAA,222,111,ccc,1,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
79,5586739149057369472,5586739149057369472,NGC2451 ,NGC2451              ,0.005,5.163,-9223372036854775808,-9223372036854775808,                ,                   ,115.08208913248963,-38.26489586035271,14.927818,16.104937,13.814504,5.112976305741102,0.02005115,1.1704742,20483.2811479025,17.152096,419,14.908868,16.079996,13.793418,193.40192,194.13579,194.83669,193.33054,194.09991,194.69409,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,-32768,-2147483648,-32768,,,                ,,     ,,     ,,     ,   ,-32768,-32768,   ,-32768,                   ,,,,,,,,,    ,-2147483648,    ,    ,                            ,,,,        ,
80,5586165173924527744,5586165173924527744,NGC2451 ,NGC2451              ,0.005,5.163,30960733,-9223372036854775808,07310657-3815455,J073106.55-381545.3,112.77739718020509,-38.26263310828616,14.984433,16.13604,13.907655,5.345816118846831,0.018080886,1.0065383,19366.44063820745,13.156027,445,14.969743,16.13361,13.89157,185.21211,185.82568,186.44933,185.34409,185.88637,186.41586,-9223372036854775808,,,-32768,-9223372036854775808,,,-32768,,,,,,,,,,,-32768,-2147483648,0,,,-32768,-2147483648,0,,,0,0,3,16.2602,0.012,0,0,4,15.3568,0.0058,0,1,5,14.205,0.007,0,1,5,13.7954,0.0073,07310657-3815455,12.473,0.027,11.839,0.023,11.588,0.023,AAA,222,111,000,1,J073106.55-381545.3,11.507,0.021,11.412,0.019,11.249,0.113,9.144,,0000,0,AABU,0011,                            ,,,,        ,
